repetition,held_subject_fold,held_video_fold,outer_cell,scenario_type,scenario_id,train_subject_folds,train_video_folds,validation_subject_folds,validation_video_folds,nominal_train_subjects,nominal_train_videos,observed_train_subjects,observed_train_videos,raw_train_rows,task,class_value,class_name,participant_id,trial_count,unique_video_count,unique_session_count,exact_videos,eligible_weak_1trial,eligible_minimal_2trials,eligible_strong_2trials_2videos
2,2,2,R02_S2_V2,inner_joint,R02_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,1,high,P009,0,0,0,,False,False,False
2,2,2,R02_S2_V2,inner_joint,R02_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,1,high,P013,0,0,0,,False,False,False
2,2,2,R02_S2_V2,inner_joint,R02_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,1,high,P018,0,0,0,,False,False,False
2,2,2,R02_S2_V2,inner_joint,R02_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,1,high,P022,0,0,0,,False,False,False
2,2,2,R02_S2_V2,inner_joint,R02_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,1,high,P023,0,0,0,,False,False,False
2,2,2,R02_S2_V2,inner_joint,R02_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,1,high,P027,1,1,1,Scream,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P001,3,3,2,Life is beautiful;The Champ;The Exorcist,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P002,1,1,1,My girl,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P003,1,1,1,The Shining,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P005,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P006,2,2,1,The Champ;The Shining,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P008,2,2,1,My girl;The Shining,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P009,3,3,2,Dangerous Minds;Misery;My girl,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P013,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P016,2,2,1,28 days later;The Champ,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P017,2,2,2,Dangerous Minds;Life is beautiful,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P018,3,3,1,28 days later;The Champ;The Visitors,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P021,1,1,1,Dangerous Minds,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P022,3,3,1,Misery;My girl;The Visitors,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P023,2,2,1,Misery;My girl,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P027,1,1,1,The Champ,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,0,low,P028,2,2,1,Misery;The Champ,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P001,1,1,1,The Visitors,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P002,3,3,2,28 days later;Mr. Bean;When Harry met Sally,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P003,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P005,1,1,1,The Visitors,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P006,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P008,1,1,1,When Harry met Sally,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P009,1,1,1,Mr. Bean,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P013,1,1,1,28 days later,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P016,1,1,1,Mr. Bean,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P017,1,1,1,Mr. Bean,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P018,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P021,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P022,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P023,1,1,1,Mr. Bean,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P027,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,valence,1,high,P028,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P001,3,3,2,Life is beautiful;The Exorcist;The Visitors,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P002,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P003,1,1,1,My girl,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P005,1,1,1,The Champ,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P006,1,1,1,The Shining,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P008,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P009,1,1,1,Dangerous Minds,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P013,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P016,1,1,1,28 days later,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P017,4,4,2,Dangerous Minds;Life is beautiful;Mr. Bean;The Shining,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P018,2,2,1,28 days later;The Visitors,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P021,2,2,1,Dangerous Minds;The Visitors,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P022,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P023,3,3,1,Misery;Mr. Bean;My girl,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P027,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,0,low,P028,1,1,1,The Visitors,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P001,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P002,4,4,2,28 days later;Dangerous Minds;Mr. Bean;When Harry met Sally,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P003,1,1,1,The Shining,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P005,1,1,1,The Visitors,True,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P006,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P008,3,3,1,My girl;The Shining;When Harry met Sally,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P009,4,4,2,28 days later;Misery;Mr. Bean;My girl,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P013,2,2,1,28 days later;When Harry met Sally,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P016,2,2,1,Mr. Bean;The Champ,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P017,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P018,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P021,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P022,2,2,1,Misery;The Visitors,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P023,0,0,0,,False,False,False
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P027,2,2,1,The Champ;The Visitors,True,True,True
2,2,3,R02_S2_V3,outer_source,R02_S2_V3_outer_source,1;3,1;2,,,16,11,16,11,50,arousal,1,high,P028,1,1,1,Misery,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,0,low,P001,3,3,2,Life is beautiful;The Champ;The Exorcist,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,0,low,P003,1,1,1,The Shining,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,0,low,P005,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,0,low,P008,2,2,1,My girl;The Shining,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,0,low,P016,2,2,1,28 days later;The Champ,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,0,low,P017,2,2,2,Dangerous Minds;Life is beautiful,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,0,low,P021,1,1,1,Dangerous Minds,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,0,low,P028,2,2,1,Misery;The Champ,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,1,high,P001,1,1,1,The Visitors,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,1,high,P003,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,1,high,P005,1,1,1,The Visitors,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,1,high,P008,1,1,1,When Harry met Sally,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,1,high,P016,1,1,1,Mr. Bean,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,1,high,P017,1,1,1,Mr. Bean,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,1,high,P021,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,valence,1,high,P028,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,0,low,P001,3,3,2,Life is beautiful;The Exorcist;The Visitors,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,0,low,P003,1,1,1,My girl,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,0,low,P005,1,1,1,The Champ,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,0,low,P008,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,0,low,P016,1,1,1,28 days later,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,0,low,P017,4,4,2,Dangerous Minds;Life is beautiful;Mr. Bean;The Shining,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,0,low,P021,2,2,1,Dangerous Minds;The Visitors,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,0,low,P028,1,1,1,The Visitors,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,1,high,P001,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,1,high,P003,1,1,1,The Shining,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,1,high,P005,1,1,1,The Visitors,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,1,high,P008,3,3,1,My girl;The Shining;When Harry met Sally,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,1,high,P016,2,2,1,Mr. Bean;The Champ,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,1,high,P017,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,1,high,P021,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,11,24,arousal,1,high,P028,1,1,1,Misery,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,0,low,P002,1,1,1,My girl,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,0,low,P006,2,2,1,The Champ;The Shining,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,0,low,P009,3,3,2,Dangerous Minds;Misery;My girl,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,0,low,P013,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,0,low,P018,3,3,1,28 days later;The Champ;The Visitors,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,0,low,P022,3,3,1,Misery;My girl;The Visitors,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,0,low,P023,2,2,1,Misery;My girl,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,0,low,P027,1,1,1,The Champ,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,1,high,P002,3,3,2,28 days later;Mr. Bean;When Harry met Sally,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,1,high,P006,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,1,high,P009,1,1,1,Mr. Bean,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,1,high,P013,1,1,1,28 days later,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,1,high,P018,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,1,high,P022,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,1,high,P023,1,1,1,Mr. Bean,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,valence,1,high,P027,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,0,low,P002,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,0,low,P006,1,1,1,The Shining,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,0,low,P009,1,1,1,Dangerous Minds,True,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,0,low,P013,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,0,low,P018,2,2,1,28 days later;The Visitors,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,0,low,P022,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,0,low,P023,3,3,1,Misery;Mr. Bean;My girl,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,0,low,P027,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,1,high,P002,4,4,2,28 days later;Dangerous Minds;Mr. Bean;When Harry met Sally,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,1,high,P006,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,1,high,P009,4,4,2,28 days later;Misery;Mr. Bean;My girl,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,1,high,P013,2,2,1,28 days later;When Harry met Sally,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,1,high,P018,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,1,high,P022,2,2,1,Misery;The Visitors,True,True,True
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,1,high,P023,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_subject_only,R02_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,26,arousal,1,high,P027,2,2,1,The Champ;The Visitors,True,True,True
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P001,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P002,1,1,1,My girl,True,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P003,1,1,1,The Shining,True,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P005,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P006,1,1,1,The Shining,True,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P008,2,2,1,My girl;The Shining,True,True,True
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P009,2,2,2,Misery;My girl,True,True,True
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P013,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P016,1,1,1,28 days later,True,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P017,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P018,1,1,1,28 days later,True,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P021,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P022,2,2,1,Misery;My girl,True,True,True
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P023,2,2,1,Misery;My girl,True,True,True
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P027,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,0,low,P028,1,1,1,Misery,True,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,1,high,P001,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,1,high,P002,3,3,2,28 days later;Mr. Bean;When Harry met Sally,True,True,True
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,1,high,P003,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,1,high,P005,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,1,high,P006,0,0,0,,False,False,False
2,2,3,R02_S2_V3,inner_video_only,R02_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,13,6,29,valence,1,high,P008,1,1,1,When Harry met Sally,True,False,False
