dataset,participant_id,session_id,chronological_position,video_order,presentation_id,video_name,video_id,content_id,source,canonical_quadrant,emotion_name,stimulus_duration_sec,timeline_start_sec,timeline_end_sec,timeline_duration_sec,timeline_end_is_fallback,segment_file,segment_available,segment_valid,segment_type,is_baseline,is_emotional_stimulus,valence_rating,arousal_rating,dominance_rating,valence_rating_count,arousal_rating_count,rating_policy_status,eeg_available,emg_available,ecg_available,gsr_available,raw_xdf_file,preprocessed_hdf5_file,participant_session_key,source_database_rows,identity_conflict_flag,notes,raw_emg_unit_id,raw_emg_unit_type,raw_emg_boundary_covered,raw_emg_observed_samples,raw_emg_expected_samples,raw_emg_sample_coverage_ratio,raw_emg_max_gap_sec,raw_emg_gap_ok,emg_ch1_finite_fraction,emg_ch2_finite_fraction,emg_ch1_exact_flatline,emg_ch2_exact_flatline,emg_ch1_low_variability_warning,emg_ch2_low_variability_warning,emg_ch1_std,emg_ch2_std,emg_ch1_robust_range,emg_ch2_robust_range,raw_emg_two_channel_eligible,raw_emg_one_channel_eligible,raw_emg_eligibility_reason
DEJA-VU,P016,S001,3,10,P016_S001_p3,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,654.0,835.0,181.0,False,S001_quadrant_C_pos3.h5,True,True,quadrant,False,True,2.0,6.0,1.0,2,2,"before=1,after=1",True,True,True,True,sub-P016_ses-S001_task-Default_run-001_eeg.xdf,clean_P016_S001.h5,P016_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P016_S001_p3,presentation,True,92547,92672,0.9986511567679558,0.001955756793904584,True,1.0,1.0,False,False,False,False,0.04067226686675168,0.06603408630338511,0.24753618240356445,0.3352972865104672,True,True,PASS
DEJA-VU,P016,S001,4,14,P016_S001_p4,Mr. Bean,mr._bean,emostim_mr._bean,EmoStim,A,Fun,159.0,968.0,1127.0,159.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,8.0,7.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P016_ses-S001_task-Default_run-001_eeg.xdf,clean_P016_S001.h5,P016_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P016_S001_p4,presentation,True,81299,81408,0.9986610652515723,0.001955756793904584,True,1.0,1.0,False,False,False,False,0.039447937565942864,0.06442794212627566,0.1652088165283203,0.3363536202907563,True,True,PASS
DEJA-VU,P017,S001,1,2,P017_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,5.0,4.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P017_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S001.h5,P017_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P017_S001_p1,presentation,True,94079,94208,0.9986306895380435,0.0019558061030693352,True,1.0,1.0,False,False,False,False,0.11787423459415385,0.061875838140604676,0.5023860931396484,0.33040456771850624,True,True,PASS
DEJA-VU,P017,S001,2,6,P017_S001_p2,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,349.0,492.0,143.0,False,S001_quadrant_C_pos2.h5,True,True,quadrant,False,True,4.0,4.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P017_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S001.h5,P017_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P017_S001_p2,presentation,True,73116,73216,0.9986341783216783,0.0019558061030693352,True,1.0,1.0,False,False,False,False,0.04978273835894187,0.10248560846291431,0.29910874366760254,0.38115916848182696,True,True,PASS
DEJA-VU,P017,S001,3,10,P017_S001_p3,The Shining,the_shining,emostim_the_shining,EmoStim,B,Fear,165.0,625.0,790.0,165.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,5.0,4.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P017_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S001.h5,P017_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P017_S001_p3,presentation,True,84364,84480,0.998626893939394,0.0019558061030693352,True,1.0,1.0,False,False,False,False,0.06970237280752441,0.09702171907316574,0.3002750873565674,0.500986257791519,True,True,PASS
DEJA-VU,P017,S001,4,14,P017_S001_p4,Mr. Bean,mr._bean,emostim_mr._bean,EmoStim,A,Fun,159.0,923.0,1082.0,159.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,6.0,4.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P017_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S001.h5,P017_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P017_S001_p4,presentation,True,81296,81408,0.998624213836478,0.0019558061030693352,True,1.0,1.0,False,False,False,False,0.07566113577910395,0.1137040594779729,0.34200215339660645,0.518751668930054,True,True,PASS
DEJA-VU,P017,S002,1,2,P017_S002_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S002_neutral_baseline.h5,True,True,neutral_baseline,True,False,4.0,3.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P666_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S002.h5,P017_S002,journey:1;videos:1;video_mappings:1;ratings:2,True,P666 filename anomaly - see docs/dejavu_identity_conflict_audit.md,P017_S002_p1,presentation,True,94066,94208,0.9984926970108695,0.0019560728687793016,True,1.0,1.0,False,False,False,False,0.10729549442727304,0.17982408415226842,0.4079765558242796,0.6942427158355713,True,True,PASS
DEJA-VU,P017,S002,2,6,P017_S002_p2,The Shining 2,the_shining_2,filmstim_the_shining_2,FilmStim,B,Fear,266.0,349.0,615.0,266.0,False,S002_quadrant_B_pos2.h5,True,True,quadrant,False,True,4.0,4.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P666_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S002.h5,P017_S002,journey:1;videos:1;video_mappings:1;ratings:2,True,P666 filename anomaly - see docs/dejavu_identity_conflict_audit.md,P017_S002_p2,presentation,True,135986,136192,0.9984874295112782,0.0019560728687793016,True,1.0,1.0,False,False,False,False,0.04343712777294101,0.08092910692863309,0.1800394058227539,0.3888352274894715,True,True,PASS
DEJA-VU,P017,S002,3,10,P017_S002_p3,Fish called Wanda,fish_called_wanda,filmstim_fish_called_wanda,FilmStim,A,Fun,180.0,748.0,928.0,180.0,False,S002_quadrant_A_pos3.h5,True,True,quadrant,False,True,4.0,3.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P666_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S002.h5,P017_S002,journey:1;videos:1;video_mappings:1;ratings:2,True,P666 filename anomaly - see docs/dejavu_identity_conflict_audit.md,P017_S002_p3,presentation,True,92021,92160,0.9984917534722222,0.0019560728687793016,True,1.0,1.0,False,False,False,False,0.11455144772624505,0.07026655861870891,0.4257049560546875,0.27867336273193377,True,True,PASS
DEJA-VU,P017,S002,4,14,P017_S002_p4,Life is beautiful,life_is_beautiful,filmstim_life_is_beautiful,FilmStim,C,Sadness,127.0,1061.0,1188.0,127.0,False,S002_quadrant_C_pos4.h5,True,True,quadrant,False,True,3.0,4.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P666_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S002.h5,P017_S002,journey:1;videos:1;video_mappings:1;ratings:2,True,P666 filename anomaly - see docs/dejavu_identity_conflict_audit.md,P017_S002_p4,presentation,True,64926,65024,0.9984928641732284,0.0019560728687793016,True,1.0,1.0,False,False,False,False,0.03185155016375629,0.06832023827712166,0.16728627681732178,0.27174222469329834,True,True,PASS
DEJA-VU,P018,S001,1,2,P018_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,7.0,5.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P018_ses-S001_task-Default_run-001_eeg.xdf,clean_P018_S001.h5,P018_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P018_S001_p1,presentation,True,93993,94208,0.9977178158967391,0.001957591390237212,True,1.0,1.0,False,False,False,False,0.4496042679050885,0.5074096210992648,1.4545507431030273,1.8734969043731693,True,True,PASS
DEJA-VU,P018,S001,2,6,P018_S001_p2,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,349.0,530.0,181.0,False,S001_quadrant_C_pos2.h5,True,True,quadrant,False,True,1.0,5.0,1.0,2,2,"before=1,after=1",True,True,True,True,sub-P018_ses-S001_task-Default_run-001_eeg.xdf,clean_P018_S001.h5,P018_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P018_S001_p2,presentation,True,92461,92672,0.9977231526243094,0.001957591390237212,True,1.0,1.0,False,False,False,False,0.09355392867921422,0.20581369331766813,0.47643089294433594,0.9314653098583217,True,True,PASS
DEJA-VU,P018,S001,3,10,P018_S001_p3,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,663.0,835.0,172.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,3.0,1.0,1.0,2,2,"before=1,after=1",True,True,True,True,sub-P018_ses-S001_task-Default_run-001_eeg.xdf,clean_P018_S001.h5,P018_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P018_S001_p3,presentation,True,87863,88064,0.9977175690406976,0.001957591390237212,True,1.0,1.0,False,False,False,False,0.06328662811346202,0.260865460736709,0.31307411193847656,0.9924118727445603,True,True,PASS
DEJA-VU,P018,S001,4,14,P018_S001_p4,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,968.0,1098.0,130.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,4.0,4.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P018_ses-S001_task-Default_run-001_eeg.xdf,clean_P018_S001.h5,P018_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P018_S001_p4,presentation,True,66409,66560,0.9977313701923077,0.001957591390237212,True,1.0,1.0,False,False,False,False,0.31057908511734394,0.26508949077042093,0.9683903121948241,1.0994509774446484,True,True,PASS
DEJA-VU,P019,S001,1,2,P019_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,9.0,7.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P019_ses-S001_task-Default_run-001_eeg.xdf,clean_P019_S001.h5,P019_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P019_S001_p1,presentation,False,36732,94208,0.3899031929347826,0.001953323371708393,True,0.0,0.0,False,False,False,False,,,,,False,False,BOUNDARY_NOT_COVERED;LOW_SAMPLE_COVERAGE;CH1_NONFINITE;CH2_NONFINITE
DEJA-VU,P019,S001,2,6,P019_S001_p2,When Harry met Sally,when_harry_met_sally,filmstim_when_harry_met_sally,FilmStim,A,Fun,172.0,349.0,521.0,172.0,False,S001_quadrant_A_pos2.h5,True,False,quadrant,False,True,3.0,1.0,3.0,2,2,"before=1,after=1",True,False,True,True,sub-P019_ses-S001_task-Default_run-001_eeg.xdf,clean_P019_S001.h5,P019_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P019_S001_p2,presentation,False,0,88064,0.0,,False,0.0,0.0,False,False,False,False,,,,,False,False,BOUNDARY_NOT_COVERED;GAP_OR_TOO_FEW_SAMPLES;LOW_SAMPLE_COVERAGE;CH1_NONFINITE;CH1_NO_SAMPLES;CH2_NONFINITE;CH2_NO_SAMPLES
DEJA-VU,P019,S001,3,10,P019_S001_p3,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,654.0,797.0,143.0,False,S001_quadrant_C_pos3.h5,True,False,quadrant,False,True,1.0,1.0,2.0,2,2,"before=1,after=1",True,False,True,True,sub-P019_ses-S001_task-Default_run-001_eeg.xdf,clean_P019_S001.h5,P019_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P019_S001_p3,presentation,False,0,73216,0.0,,False,0.0,0.0,False,False,False,False,,,,,False,False,BOUNDARY_NOT_COVERED;GAP_OR_TOO_FEW_SAMPLES;LOW_SAMPLE_COVERAGE;CH1_NONFINITE;CH1_NO_SAMPLES;CH2_NONFINITE;CH2_NO_SAMPLES
DEJA-VU,P019,S001,4,14,P019_S001_p4,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,930.0,1102.0,172.0,False,S001_quadrant_B_pos4.h5,True,False,quadrant,False,True,5.0,8.0,7.0,2,2,"before=1,after=1",True,False,True,True,sub-P019_ses-S001_task-Default_run-001_eeg.xdf,clean_P019_S001.h5,P019_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P019_S001_p4,presentation,False,0,88064,0.0,,False,0.0,0.0,False,False,False,False,,,,,False,False,BOUNDARY_NOT_COVERED;GAP_OR_TOO_FEW_SAMPLES;LOW_SAMPLE_COVERAGE;CH1_NONFINITE;CH1_NO_SAMPLES;CH2_NONFINITE;CH2_NO_SAMPLES
DEJA-VU,P020,S001,1,2,P020_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,5.0,1.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P020_ses-S001_task-Default_run-001_eeg.xdf,clean_P020_S001.h5,P020_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P020_S001_p1,presentation,True,94080,94208,0.998641304347826,0.001955784857273102,True,1.0,1.0,True,False,False,False,0.0,0.16004539013603383,0.0,0.8955974197387704,False,True,CH1_FLATLINE
DEJA-VU,P020,S001,2,6,P020_S001_p2,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,349.0,521.0,172.0,False,S001_quadrant_B_pos2.h5,True,True,quadrant,False,True,9.0,9.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P020_ses-S001_task-Default_run-001_eeg.xdf,clean_P020_S001.h5,P020_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P020_S001_p2,presentation,True,87944,88064,0.9986373546511628,0.001955784857273102,True,1.0,1.0,True,False,False,False,0.0,0.18461440366333687,0.0,0.952605991363523,False,True,CH1_FLATLINE
DEJA-VU,P020,S001,3,10,P020_S001_p3,There is something about Mary,there_is_something_about_mary,filmstim_there_is_something_about_mary,FilmStim,A,Fun,174.0,654.0,828.0,174.0,False,S001_quadrant_A_pos3.h5,True,True,quadrant,False,True,8.0,8.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P020_ses-S001_task-Default_run-001_eeg.xdf,clean_P020_S001.h5,P020_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P020_S001_p3,presentation,True,88967,89088,0.9986417923850575,0.001955784857273102,True,1.0,1.0,True,False,False,False,0.0,0.20906689095885142,0.0,1.0229343032836908,False,True,CH1_FLATLINE
DEJA-VU,P020,S001,4,14,P020_S001_p4,My girl,my_girl,emostim_my_girl,EmoStim,C,Sadness,199.0,961.0,1160.0,199.0,False,S001_quadrant_C_pos4.h5,True,True,quadrant,False,True,5.0,5.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P020_ses-S001_task-Default_run-001_eeg.xdf,clean_P020_S001.h5,P020_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P020_S001_p4,presentation,True,101749,101888,0.9986357569095478,0.001955784857273102,True,1.0,1.0,True,False,False,False,0.0,0.17059031795343554,0.0,0.861224746704103,False,True,CH1_FLATLINE
DEJA-VU,P021,S001,1,2,P021_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,5.0,1.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P021_ses-S001_task-Default_run-001_eeg.xdf,clean_P021_S001.h5,P021_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P021_S001_p1,presentation,True,94085,94208,0.9986943783967391,0.001955687766894698,True,1.0,1.0,False,False,False,False,0.32215828654156914,0.20292901481576803,1.2153888855874542,1.1189978218078613,True,True,PASS
DEJA-VU,P021,S001,2,6,P021_S001_p2,Scream,scream,filmstim_scream,FilmStim,B,Fear,216.0,349.0,565.0,216.0,False,S001_quadrant_B_pos2.h5,True,True,quadrant,False,True,3.0,3.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P021_ses-S001_task-Default_run-001_eeg.xdf,clean_P021_S001.h5,P021_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P021_S001_p2,presentation,True,110447,110592,0.9986888744212963,0.001955687766894698,True,1.0,1.0,False,False,False,False,0.23577644234359085,0.17874453474765564,0.8872186839580536,1.0184093129634855,True,True,PASS
DEJA-VU,P021,S001,3,10,P021_S001_p3,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,698.0,828.0,130.0,False,S001_quadrant_A_pos3.h5,True,True,quadrant,False,True,5.0,3.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P021_ses-S001_task-Default_run-001_eeg.xdf,clean_P021_S001.h5,P021_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P021_S001_p3,presentation,True,66472,66560,0.9986778846153846,0.001955687766894698,True,1.0,1.0,False,False,False,False,0.15032076226256413,0.17488608578511897,0.7751369047164911,0.9980042254924771,True,True,PASS
DEJA-VU,P021,S001,4,14,P021_S001_p4,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,961.0,1104.0,143.0,False,S001_quadrant_C_pos4.h5,True,True,quadrant,False,True,3.0,3.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P021_ses-S001_task-Default_run-001_eeg.xdf,clean_P021_S001.h5,P021_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P021_S001_p4,presentation,True,73120,73216,0.9986888111888111,0.001955687766894698,True,1.0,1.0,False,False,False,False,0.1382819775692401,0.18611931663712114,0.6435460948944085,1.009934059381485,True,True,PASS
DEJA-VU,P022,S001,1,2,P022_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,9.0,1.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P022_ses-S001_task-Default_run-001_eeg.xdf,clean_P022_S001.h5,P022_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P022_S001_p1,presentation,True,94205,94208,0.9999681555706522,0.0019531804136931896,True,1.0,1.0,False,False,False,False,0.06599376392511852,0.1214335011038584,0.2944716167449952,0.47914644241333093,True,True,PASS
DEJA-VU,P022,S001,2,6,P022_S001_p2,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,349.0,479.0,130.0,False,S001_quadrant_A_pos2.h5,True,True,quadrant,False,True,3.0,7.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P022_ses-S001_task-Default_run-001_eeg.xdf,clean_P022_S001.h5,P022_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P022_S001_p2,presentation,True,66558,66560,0.9999699519230769,0.0019531804136931896,True,1.0,1.0,False,False,False,False,0.12660971031578702,0.0441199672535258,0.4774796283245084,0.20807807922363253,True,True,PASS
DEJA-VU,P022,S001,3,10,P022_S001_p3,My girl,my_girl,emostim_my_girl,EmoStim,C,Sadness,199.0,612.0,811.0,199.0,False,S001_quadrant_C_pos3.h5,True,True,quadrant,False,True,2.0,5.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P022_ses-S001_task-Default_run-001_eeg.xdf,clean_P022_S001.h5,P022_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P022_S001_p3,presentation,True,101885,101888,0.9999705559045227,0.0019531804136931896,True,1.0,1.0,False,False,False,False,0.1496472865974375,0.04982660911917656,0.5218241214752197,0.24851854324340827,True,True,PASS
DEJA-VU,P022,S001,4,14,P022_S001_p4,Misery,misery,filmstim_misery,FilmStim,B,Fear,220.0,944.0,1164.0,220.0,False,S001_quadrant_B_pos4.h5,True,True,quadrant,False,True,1.0,7.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P022_ses-S001_task-Default_run-001_eeg.xdf,clean_P022_S001.h5,P022_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P022_S001_p4,presentation,True,112637,112640,0.9999733664772728,0.0019531804136931896,True,1.0,1.0,False,False,False,False,0.10280361767425766,0.0897316342371542,0.3441231918334964,0.3779566955566409,True,True,PASS
DEJA-VU,P023,S001,1,2,P023_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,9.0,3.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P023_ses-S001_task-Default_run-001_eeg.xdf,clean_P023_S001.h5,P023_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P023_S001_p1,presentation,True,94203,94208,0.9999469259510869,0.001953235056134872,True,1.0,1.0,False,False,False,False,0.07958822656730569,0.11162347467939927,0.3091607093811035,0.453810195922852,True,True,PASS
DEJA-VU,P023,S001,2,6,P023_S001_p2,My girl,my_girl,emostim_my_girl,EmoStim,C,Sadness,199.0,349.0,548.0,199.0,False,S001_quadrant_C_pos2.h5,True,True,quadrant,False,True,3.0,1.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P023_ses-S001_task-Default_run-001_eeg.xdf,clean_P023_S001.h5,P023_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P023_S001_p2,presentation,True,101882,101888,0.9999411118090452,0.001953235056134872,True,1.0,1.0,False,False,False,False,0.11752950279754394,0.09453659137485607,0.4410567283630371,0.37693214416503906,True,True,PASS
DEJA-VU,P023,S001,3,10,P023_S001_p3,Misery,misery,filmstim_misery,FilmStim,B,Fear,220.0,681.0,901.0,220.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,4.0,3.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P023_ses-S001_task-Default_run-001_eeg.xdf,clean_P023_S001.h5,P023_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P023_S001_p3,presentation,True,112634,112640,0.9999467329545455,0.001953235056134872,True,1.0,1.0,False,False,False,False,0.059548932651648595,0.0671804761628746,0.23090147972106934,0.316622257232666,True,True,PASS
DEJA-VU,P023,S001,4,14,P023_S001_p4,Mr. Bean,mr._bean,emostim_mr._bean,EmoStim,A,Fun,159.0,1034.0,1193.0,159.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,9.0,4.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P023_ses-S001_task-Default_run-001_eeg.xdf,clean_P023_S001.h5,P023_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P023_S001_p4,presentation,True,81404,81408,0.9999508647798742,0.001953235056134872,True,1.0,1.0,False,False,False,False,0.5203295299651357,0.06833601739816109,3.2766882228851326,0.3030548095703125,True,True,PASS
DEJA-VU,P024,S001,1,2,P024_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,7.0,1.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P024_ses-S001_task-Default_run-001_eeg.xdf,clean_P024_S001.h5,P024_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P024_S001_p1,presentation,True,94205,94208,0.9999681555706522,0.0019531785510480404,True,1.0,1.0,False,False,False,False,0.051638347896576446,0.1499907450300066,0.22766206741333006,0.49369657039642334,True,True,PASS
DEJA-VU,P024,S001,2,6,P024_S001_p2,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,349.0,479.0,130.0,False,S001_quadrant_A_pos2.h5,True,True,quadrant,False,True,1.0,5.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P024_ses-S001_task-Default_run-001_eeg.xdf,clean_P024_S001.h5,P024_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P024_S001_p2,presentation,True,66558,66560,0.9999699519230769,0.0019531785510480404,True,1.0,1.0,False,False,False,False,0.030094133978632726,0.7406057547083491,0.16221189498901367,2.5412885373830774,True,True,PASS
DEJA-VU,P024,S001,3,10,P024_S001_p3,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,612.0,793.0,181.0,False,S001_quadrant_C_pos3.h5,True,True,quadrant,False,True,1.0,7.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P024_ses-S001_task-Default_run-001_eeg.xdf,clean_P024_S001.h5,P024_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P024_S001_p3,presentation,True,92669,92672,0.999967627762431,0.0019531785510480404,True,1.0,1.0,False,False,False,False,0.1172711811386011,0.2339386481897248,0.4635085201263429,0.8030416536331177,True,True,PASS
DEJA-VU,P024,S001,4,14,P024_S001_p4,Misery,misery,filmstim_misery,FilmStim,B,Fear,220.0,926.0,1146.0,220.0,False,S001_quadrant_B_pos4.h5,True,True,quadrant,False,True,1.0,9.0,1.0,2,2,"before=1,after=1",True,True,True,True,sub-P024_ses-S001_task-Default_run-001_eeg.xdf,clean_P024_S001.h5,P024_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P024_S001_p4,presentation,True,112637,112640,0.9999733664772728,0.0019531785510480404,True,1.0,1.0,False,False,False,False,0.06861689357132007,1.2545721079264656,0.29903847694396957,3.7270515108108517,True,True,PASS
DEJA-VU,P025,S001,1,2,P025_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,5.0,2.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P025_ses-S001_task-Default_run-001_eeg.xdf,clean_P025_S001.h5,P025_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P025_S001_p1,presentation,True,94205,94208,0.9999681555706522,0.001953180064447224,True,1.0,1.0,False,False,False,False,0.07265285675102538,0.30517067425071953,0.32714172363281335,1.1460818862915048,True,True,PASS
DEJA-VU,P025,S001,2,6,P025_S001_p2,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,349.0,479.0,130.0,False,S001_quadrant_A_pos2.h5,True,True,quadrant,False,True,5.0,7.0,7.0,2,2,"before=1,after=1",True,True,True,True,sub-P025_ses-S001_task-Default_run-001_eeg.xdf,clean_P025_S001.h5,P025_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P025_S001_p2,presentation,True,66558,66560,0.9999699519230769,0.001953180064447224,True,1.0,1.0,False,False,False,False,0.3074132404815645,0.14908033006500623,0.9181079864501953,0.6200747489929199,True,True,PASS
DEJA-VU,P025,S001,3,10,P025_S001_p3,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,612.0,784.0,172.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,2.0,6.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P025_ses-S001_task-Default_run-001_eeg.xdf,clean_P025_S001.h5,P025_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P025_S001_p3,presentation,True,88061,88064,0.9999659338662791,0.001953180064447224,True,1.0,1.0,False,False,False,False,0.17986985448585316,0.1737643436713715,0.543787574768066,0.7292751312255863,True,True,PASS
