dataset,participant_id,session_id,chronological_position,video_order,presentation_id,video_name,video_id,content_id,source,canonical_quadrant,emotion_name,stimulus_duration_sec,timeline_start_sec,timeline_end_sec,timeline_duration_sec,timeline_end_is_fallback,segment_file,segment_available,segment_valid,segment_type,is_baseline,is_emotional_stimulus,valence_rating,arousal_rating,dominance_rating,valence_rating_count,arousal_rating_count,rating_policy_status,eeg_available,emg_available,ecg_available,gsr_available,raw_xdf_file,preprocessed_hdf5_file,participant_session_key,source_database_rows,identity_conflict_flag,notes
DEJA-VU,P026,S001,1,2,P026_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,4.0,2.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P026,S001,2,6,P026_S001_p2,Mr. Bean,mr._bean,emostim_mr._bean,EmoStim,A,Fun,159.0,349.0,508.0,159.0,False,S001_quadrant_A_pos2.h5,True,True,quadrant,False,True,9.0,5.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P026,S001,3,10,P026_S001_p3,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,641.0,813.0,172.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,2.0,7.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P026,S001,4,14,P026_S001_p4,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,946.0,1089.0,143.0,False,S001_quadrant_C_pos4.h5,True,True,quadrant,False,True,5.0,1.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P027,S001,1,2,P027_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,7.0,4.0,6.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P027,S001,2,6,P027_S001_p2,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,349.0,530.0,181.0,False,S001_quadrant_C_pos2.h5,True,True,quadrant,False,True,1.0,8.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P027,S001,3,10,P027_S001_p3,Scream,scream,filmstim_scream,FilmStim,B,Fear,216.0,663.0,879.0,216.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,1.0,8.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P027,S001,4,14,P027_S001_p4,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,1012.0,1142.0,130.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,5.0,7.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P028,S001,1,2,P028_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,8.0,2.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P028,S001,2,6,P028_S001_p2,Misery,misery,filmstim_misery,FilmStim,B,Fear,220.0,349.0,569.0,220.0,False,S001_quadrant_B_pos2.h5,True,True,quadrant,False,True,1.0,6.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P028,S001,3,10,P028_S001_p3,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,702.0,883.0,181.0,False,S001_quadrant_C_pos3.h5,True,True,quadrant,False,True,1.0,5.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P028,S001,4,14,P028_S001_p4,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,1016.0,1146.0,130.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,5.0,2.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
